date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:08:15	1268124/1268124	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Sep%202022%2021:08:14%20GMT	https://g1.globo.com/mundo/noticia/2022/09/19/bolsonaro-funeral-da-rainha-elizabeth-ii.ghtml?utm_source=facebook&utm_medium=share-bar-desktop&utm_campaign=materias	C:/Meus%20Sites/wdadadad/g1.globo.com/mundo/noticia/2022/09/19/bolsonaro-funeral-da-rainha-elizabeth-ii93b4.html	(from https://g1.globo.com/mundo/noticia/2022/09/19/bolsonaro-funeral-da-rainha-elizabeth-ii.ghtml)
18:08:16	157971/157971	---M--	200	added ('OK')	image/jpeg	etag:%22630b118073b4e5371097c4c3001300ee0670957d%22	https://s2.glbimg.com/d3DMmX5pAvxfxiHsRVkVzjkHGYA=/0x0:2583x1723/984x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/b/W/7XeMWUQaKKOFRyqD0LoA/2022-09-19t152701z-314551930-rc2ekw9ynqpz-rtrmadp-3-britain-royals-queen-horse-corgis.jpg	C:/Meus%20Sites/wdadadad/s2.glbimg.com/d3DMmX5pAvxfxiHsRVkVzjkHGYA=/0x0_2583x1723/984x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/b/W/7XeMWUQaKKOFRyq/2022-09-19t152701z-3145	(from https://g1.globo.com/mundo/noticia/2022/09/19/cachorros-e-ponei-de-elizabeth-ii-participam-de-cerimonia-funebre-da-rainha.ghtml)
18:08:16	128431/128431	---M--	200	added ('OK')	image/jpeg	etag:%2212e02b6dfdb3e75a6e7e90cddbe5e91e50fe06cf%22	https://s2.glbimg.com/SL_pJG6gsA4M52Yc20bc9E704L8=/0x0:640x411/984x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/W/Q/ZqKlxJRbKpgWYGq5x3qg/thumbnail-image001-59-.jpg	C:/Meus%20Sites/wdadadad/s2.glbimg.com/SL_pJG6gsA4M52Yc20bc9E704L8=/0x0_640x411/984x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/W/Q/ZqKlxJRbKpgWYGq5x/thumbnail-image001-59-	(from https://g1.globo.com/mundo/noticia/2022/09/19/elizabeth-ii-onde-sera-enterrada-a-rainha-e-quais-outros-monarcas-estao-enterrados-no-local.ghtml)
18:08:17	246719/246719	---M--	200	added ('OK')	image/jpeg	etag:%22fef4f66d3338cc73e78c393f88ee2050eaaa739d%22	https://s2.glbimg.com/4I94etXkjgNl2mRa02I3aYqUZSQ=/0x0:892x1280/984x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/a/y/ANi4riR3KVZP4YACi7sg/thumbnail-image002-1-.png	C:/Meus%20Sites/wdadadad/s2.glbimg.com/4I94etXkjgNl2mRa02I3aYqUZSQ=/0x0_892x1280/984x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/a/y/ANi4riR3KVZP4YAC/thumbnail-image002-1-.7	(from https://g1.globo.com/mundo/noticia/2022/09/19/elizabeth-ii-onde-sera-enterrada-a-rainha-e-quais-outros-monarcas-estao-enterrados-no-local.ghtml)
18:08:17	143149/143149	---M--	200	added ('OK')	image/jpeg	etag:%228d997b8ea0b4210906cf533743b5dfc5139ffcd5%22	https://s2.glbimg.com/dauHISiX7xND6FpxzpqHCceDj14=/0x0:640x426/984x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/k/p/lnLIU8RzuXvNjWXfH4xw/thumbnail-image003-35-.jpg	C:/Meus%20Sites/wdadadad/s2.glbimg.com/dauHISiX7xND6FpxzpqHCceDj14=/0x0_640x426/984x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/k/p/lnLIU8RzuXvNjWXfH/thumbnail-image003-35-	(from https://g1.globo.com/mundo/noticia/2022/09/19/elizabeth-ii-onde-sera-enterrada-a-rainha-e-quais-outros-monarcas-estao-enterrados-no-local.ghtml)
18:08:17	19854/19854	---M--	200	added ('OK')	image/jpeg	etag:49e5bc431df2911d1d44a503f14f8776493eb032	https://s04.video.glbimg.com/x240/10947231.jpg	C:/Meus%20Sites/wdadadad/s04.video.glbimg.com/x240/10947231_x240.jpg	(from https://g1.globo.com/mundo/noticia/2022/09/19/bolsonaro-funeral-da-rainha-elizabeth-ii.ghtml)
18:08:18	171241/171241	---M--	200	added ('OK')	image/jpeg	etag:%22adca0fdc0b357e80cd27460b941859f583bbde54%22	https://s2.glbimg.com/OKdgwt5oZHRiKRooaEAPKffiHMo=/0x0:640x426/984x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/h/p/PD9zqJR1W7r5OReyVb3A/thumbnail-image004-27-.jpg	C:/Meus%20Sites/wdadadad/s2.glbimg.com/OKdgwt5oZHRiKRooaEAPKffiHMo=/0x0_640x426/984x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/h/p/PD9zqJR1W7r5OReyV/thumbnail-image004-27-	(from https://g1.globo.com/mundo/noticia/2022/09/19/elizabeth-ii-onde-sera-enterrada-a-rainha-e-quais-outros-monarcas-estao-enterrados-no-local.ghtml)
18:08:19	229620/229620	---M--	200	added ('OK')	image/jpeg	etag:%22950a9983cee2566a06662ca67a1a0203d1559f3a%22	https://s2.glbimg.com/EQdazGmf1kxB-RhWtCzg78dJhCk=/0x0:1700x1065/984x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2017/b/V/79a0JQQSizPboE0vBk2A/000-sk8o1.jpg2.jpg	C:/Meus%20Sites/wdadadad/s2.glbimg.com/EQdazGmf1kxB-RhWtCzg78dJhCk=/0x0_1700x1065/984x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2017/b/V/79a0JQQSizPboE0/000-sk8o1.jpg2.7a.delay	(from https://g1.globo.com/mundo/noticia/2022/09/19/19-de-setembro-a-surpreendente-coincidencia-de-datas-de-grandes-terremotos-no-mexico.ghtml)
18:08:19	307476/307476	---M--	200	added ('OK')	image/jpeg	etag:%22a58dd8dc30daa3a390f256433b7d906c15509cef%22	https://s2.glbimg.com/jwHaDSQ4waJGcmGLY3vq0ineAG8=/0x0:5500x4125/984x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/E/J/77vRgrTY2qvrhtkMmU0A/2022-09-19t184338z-1105313001-rc2ikw95ef5q-rtrmadp-3-mexico-quake.jpg	C:/Meus%20Sites/wdadadad/s2.glbimg.com/jwHaDSQ4waJGcmGLY3vq0ineAG8=/0x0_5500x4125/984x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/E/J/77vRgrTY2qvrhtk/2022-09-19t184338z-1105	(from https://g1.globo.com/mundo/noticia/2022/09/19/19-de-setembro-a-surpreendente-coincidencia-de-datas-de-grandes-terremotos-no-mexico.ghtml)
18:08:19	1268124/1268124	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Sep%202022%2021:08:15%20GMT	https://g1.globo.com/mundo/noticia/2022/09/19/bolsonaro-funeral-da-rainha-elizabeth-ii.ghtml?utm_source=linkedin&utm_medium=share-bar-desktop&utm_campaign=materias	C:/Meus%20Sites/wdadadad/g1.globo.com/mundo/noticia/2022/09/19/bolsonaro-funeral-da-rainha-elizabeth-ii8c3b.html	(from https://g1.globo.com/mundo/noticia/2022/09/19/bolsonaro-funeral-da-rainha-elizabeth-ii.ghtml)
18:08:20	511775/511775	---M-Z	200	added ('OK')	text/javascript	etag:0ece57a59ce4b83ba2578efa8e299fb7	https://s3.glbimg.com/v1/AUTH_b002e0039b9f46a5a4a94ff667d31e2d/assets/dist/f64eaf75eb9b6d5a46afa7d7290b392e.js	C:/Meus%20Sites/wdadadad/s3.glbimg.com/v1/AUTH_b002e0039b9f46a5a4a94ff667d31e2d/assets/dist/f64eaf75eb9b6d5a46afa7d7290b392e.js	(from https://g1.globo.com/mundo/noticia/2022/09/19/bolsonaro-funeral-da-rainha-elizabeth-ii.ghtml)
18:08:20	292766/292766	---M--	200	added ('OK')	image/jpeg	etag:%224fdc6bd69e64bb6cc04bc5160375acd903a6f533%22	https://s2.glbimg.com/K9A8o9twetd_WCjfwye8eRl2aqQ=/0x0:1700x1065/984x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2017/M/R/zfaSIRTcCaoenxsBUj9A/000-sn1m5.jpg	C:/Meus%20Sites/wdadadad/s2.glbimg.com/K9A8o9twetd_WCjfwye8eRl2aqQ=/0x0_1700x1065/984x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2017/M/R/zfaSIRTcCaoenxsBUj9/000-sn1m5.7c.delaye	(from https://g1.globo.com/mundo/noticia/2022/09/19/19-de-setembro-a-surpreendente-coincidencia-de-datas-de-grandes-terremotos-no-mexico.ghtml)
18:08:20	249/249	---M--	200	added ('OK')	image/svg+xml	etag:352aebdb04c67efa43a8b3abae88eb89	https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/6d9569ca-e6c1-4a81-bd07-4a7094a9c7dd/img/post-lib-media/playlist_icon.svg	C:/Meus%20Sites/wdadadad/s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/6d9569ca-e6c1-4a81-bd07-4a7094a9c7dd/img/post-lib-media/playlist_icon.svg	(from https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/6d9569ca-e6c1-4a81-bd07-4a7094a9c7dd/7e9b1082-693b-4d84-aec4-c80ec3ca1364.css)
18:08:20	740/740	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Aug%202022%2014:42:03%20GMT	https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/6d9569ca-e6c1-4a81-bd07-4a7094a9c7dd/img/post-lib-media/video_icon.svg	C:/Meus%20Sites/wdadadad/s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/6d9569ca-e6c1-4a81-bd07-4a7094a9c7dd/img/post-lib-media/video_icon.svg	(from https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/6d9569ca-e6c1-4a81-bd07-4a7094a9c7dd/7e9b1082-693b-4d84-aec4-c80ec3ca1364.css)
18:08:21	378/378	---M--	200	added ('OK')	image/svg+xml	etag:7964cdcec8d0e1aa82a7b90d837fc61c	https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/6d9569ca-e6c1-4a81-bd07-4a7094a9c7dd/img/post-lib-media/image-gallery_icon.svg	C:/Meus%20Sites/wdadadad/s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/6d9569ca-e6c1-4a81-bd07-4a7094a9c7dd/img/post-lib-media/image-gallery_icon.svg	(from https://s3.glbimg.com/v1/AUTH_c631e406debd4c4fac98a09d48dc17d1/bastian-post/prod/g1/6d9569ca-e6c1-4a81-bd07-4a7094a9c7dd/7e9b1082-693b-4d84-aec4-c80ec3ca1364.css)
